industry_code,2007.1,2007.2,2007.3,2007.4,2008.1,2008.2,2008.3,2008.4,2009.1,2009.2,2009.3,2009.4,2010.1,2010.2,2010.3,2010.4,2011.1,2011.2,2011.3,2011.4,2012.1,2012.2,2012.3,2012.4,2013.1,2013.2,2013.3,2013.4,2014.1,2014.2,2014.3,2014.4
113,64235.0,66971.0,67235.0,64405.0,60679.0,61523.0,63444.0,60952.0,53544.0,54994.0,57140.0,54644.0,53235.0,57864.0,59122.0,55802.0,53813.0,56295.0,57810.0,55979.0,52883.0,57413.0,57150.0,55908.0,54693.0,56840.0,58384.0,57003.0,55186.0,57255.0,58765.0,57923.0
114,8446.0,8765.0,8295.0,8457.0,8337.0,8336.0,8158.0,8705.0,7775.0,7941.0,7974.0,8547.0,7695.0,7951.0,8200.0,8368.0,7820.0,8453.0,8608.0,8405.0,7724.0,8515.0,8357.0,7957.0,7334.0,8144.0,7753.0,7808.0,7046.0,7810.0,7827.0,8174.0
115,281655.0,373088.0,353251.0,322871.0,286813.0,381034.0,362963.0,319309.0,269661.0,376484.0,344152.0,293888.0,270670.0,386682.0,352964.0,306158.0,275777.0,372217.0,362264.0,315852.0,293791.0,398461.0,377826.0,318990.0,306155.0,403972.0,382087.0,326850.0,316560.0,402087.0,397843.0,324889.0
211,141394.0,147141.0,148174.0,151144.0,154766.0,161300.0,162719.0,165169.0,161034.0,160789.0,159681.0,160916.0,155539.0,159112.0,159550.0,162327.0,164669.0,170543.0,173194.0,179328.0,182686.0,189582.0,190282.0,193447.0,192765.0,198225.0,198045.0,200733.0,192425.0,197027.0,197996.0,200850.0
212,213714.0,225775.0,223793.0,218299.0,214106.0,228271.0,229374.0,221426.0,207435.0,209349.0,205915.0,197926.0,193145.0,208390.0,209752.0,205021.0,204036.0,219154.0,220895.0,218118.0,215897.0,224183.0,220433.0,211013.0,207195.0,216030.0,212544.0,205584.0,200736.0,210771.0,209301.0,202397.0
213,285338.0,295352.0,299728.0,305353.0,314652.0,328800.0,343013.0,341541.0,296412.0,265546.0,256126.0,260780.0,271011.0,290446.0,302617.0,313237.0,322127.0,341794.0,362372.0,375513.0,388231.0,395704.0,394953.0,394812.0,397281.0,407701.0,412430.0,414959.0,423065.0,437660.0,451720.0,458319.0
221,544736.0,552277.0,551756.0,554150.0,553895.0,562182.0,560025.0,560243.0,560775.0,563511.0,560543.0,557816.0,552063.0,553732.0,549271.0,549669.0,550275.0,552260.0,549245.0,548195.0,551418.0,553030.0,548834.0,549697.0,548274.0,551795.0,546848.0,544005.0,548487.0,551319.0,549730.0,550482.0
236,1730402.0,1819425.0,1790459.0,1734886.0,1642438.0,1691841.0,1649782.0,1532400.0,1356976.0,1355665.0,1314189.0,1258666.0,1180004.0,1251828.0,1255223.0,1218104.0,1156530.0,1232208.0,1255871.0,1222953.0,1177004.0,1249342.0,1259565.0,1256440.0,1220637.0,1300626.0,1322705.0,1310538.0,1277106.0,1367571.0,1392188.0,1389339.0
237,921905.0,1039043.0,1043626.0,956122.0,906953.0,1008717.0,1011717.0,896111.0,806628.0,888715.0,891104.0,786137.0,729519.0,848106.0,878503.0,781216.0,742754.0,858146.0,889994.0,801514.0,783179.0,884875.0,911513.0,831366.0,799941.0,906708.0,932276.0,843066.0,821352.0,941265.0,969636.0,890619.0
238,4668981.0,4987375.0,4939687.0,4695001.0,4466307.0,4689778.0,4597930.0,4205599.0,3763653.0,3870308.0,3758474.0,3510929.0,3277056.0,3562503.0,3560302.0,3395357.0,3238161.0,3542813.0,3592239.0,3447542.0,3333181.0,3603573.0,3635097.0,3544600.0,3459339.0,3766805.0,3820671.0,3695378.0,3623191.0,3962690.0,4015570.0,3919120.0
